id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
tm366889,Vice,MOVIE,"George W. Bush picks Dick Cheney, the CEO of Halliburton Co., to be his Republican running mate in the 2000 presidential election. No stranger to politics, Cheney's impressive résumé includes stints as White House chief of staff, House Minority Whip and Defense Secretary. When Bush wins by a narrow margin, Cheney begins to use his newfound power to help reshape the country and the world.",2018,R,132,"['drama', 'comedy', 'documentation']",['US'],,tt6266538,7.2,139439,15.717,7.049,netflix
tm313683,Veronica,MOVIE,"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.",2017,R,105,['horror'],['ES'],,tt5862312,6.2,45968,37.148,6.184,netflix
ts83970,All American,SHOW,"When a rising high school football player from South Central L.A. is recruited to play for Beverly Hills High, the wins, losses and struggles of two families from vastly different worlds - Compton and Beverly Hills - begin to collide. Inspired by the life of pro football player Spencer Paysinger.",2018,TV-14,43,"['drama', 'sport']",['US'],5,tt7414406,7.6,9704,128.075,8.2,netflix
ts77398,Lost in Space,SHOW,"After crash-landing on an alien planet, the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers.",2018,TV-PG,49,"['scifi', 'action', 'drama', 'thriller', 'family']",['US'],3,tt5232792,7.3,103858,177.908,7.579,netflix
ts53663,Workin' Moms,SHOW,"Four women juggle love, careers, and parenthood. They support, challenge, and try not to judge each other as life throws them curveballs. Whether it is an identity crisis, a huge job opportunity, postpartum depression, or an unplanned pregnancy – they face both the good and bad with grace and humour.",2017,TV-MA,22,"['comedy', 'drama']",['CA'],7,tt6143796,7.8,22279,81.666,7.592,netflix
ts53545,Santa Clarita Diet,SHOW,They're ordinary husband and wife realtors until she undergoes a dramatic change that sends them down a road of death and destruction. In a good way.,2017,TV-MA,29,"['comedy', 'horror']",['US'],3,tt5580540,7.8,74062,174.072,7.45,netflix
ts56969,Atypical,SHOW,"Sam, an 18-year-old on the autism spectrum, takes a funny, yet painful, journey of self-discovery for love and independence and upends his family.",2017,TV-14,31,"['drama', 'comedy']",['US'],4,tt6315640,8.3,81643,248.409,8.169,netflix
ts82189,Baki,SHOW,"The protagonist, Baki Hanma, trains with an intense focus to become strong enough to surpass his father, Yujiro Hanma, the strongest fighter in the world.",2018,TV-MA,26,"['drama', 'sport', 'animation', 'action']","['US', 'JP']",3,tt6357658,6.8,8187,148.858,8.141,netflix
tm244190,The Glass Castle,MOVIE,"A young girl is raised in a dysfunctional family constantly on the run from the FBI. Living in poverty, she comes of age guided by her drunkard, ingenious father who distracts her with magical stories to keep her mind off the family's dire state, and her selfish, nonconformist mother who has no intention of raising a family, along with her younger brother and sister, and her other older sister. Together, they fend for each other as they mature in an unorthodox journey that is their family life.",2017,PG-13,127,['drama'],"['HK', 'US']",,tt2378507,7.1,37488,11.966,7.2,netflix
tm435086,Level 16,MOVIE,"The teenage girls of Vestalis Academy are meticulously trained in the art of being “clean girls,” practicing the virtues of perfect femininity. But what exactly are they being trained for? Vivien intends to find out.",2018,,102,"['thriller', 'scifi', 'drama', 'european']",['CA'],,tt4006302,6.1,15250,19.855,6.779,netflix
ts78558,Queer Eye,SHOW,"An all-new “Fab Five” advise men on fashion, grooming, food, culture and design in this modern reboot of the Emmy Award-winning reality series.",2018,TV-14,48,['reality'],['US'],7,tt7259746,8.5,20719,27.426,7.9,netflix
ts77955,Somebody Feed Phil,SHOW,"""Everybody Loves Raymond"" creator Phil Rosenthal travels the globe to take in the local cuisine and culture of Bangkok, Lisbon, Mexico City and more.",2018,TV-14,49,['documentation'],['US'],6,tt7752034,8.3,6274,10.758,7.531,netflix
tm334382,Forever My Girl,MOVIE,"After being gone for a decade, a country star returns home to the love he left behind.",2018,PG,108,"['drama', 'romance', 'comedy', 'music', 'european']",['US'],,tt4103724,6.6,20487,17.329,7.59,netflix
ts77474,Mr. Sunshine,SHOW,"Set in the early 1900s, this drama tells the story of a young man from Korea who grows up in the United States. When he returns to Korea as a US Marine Corps officer, he meets and falls in love with a noblewoman who is fighting for Korean independence. Their romance is complicated by social class and political ideology.",2018,TV-MA,76,"['drama', 'action', 'romance', 'war']",['KR'],1,tt7094780,8.7,9597,73.645,8.435,netflix
ts84243,Baby,SHOW,"Fed up with their families and classmates, two teen girls from a wealthy part of Rome are drawn to the city's underworld and start leading double lives.",2018,TV-MA,45,['drama'],['IT'],3,tt7645192,6.8,12665,41.011,7.881,netflix
tm410190,Believer,MOVIE,"After a traumatic event, a drug trafficker turns sides and conspires with a dangerously ambitious undercover police officer to bring down the mysterious kingpin of a major drug cartel.",2018,,123,"['thriller', 'action', 'crime']",['KR'],,tt7095654,6.6,3262,16.362,7.242,netflix
tm359978,Forgotten,MOVIE,"Seoul, South Korea, 1997. When the young but extremely anxious student Jin-seok, his parents and his successful older brother Yoo-seok move to a new home, mysterious and frightening events begin to happen around them, unexplained events that threaten to ruin their seemingly happy lives. Unable to understand what is happening, Jin-seok wonders if he is losing his mind.",2017,,109,"['thriller', 'drama', 'crime', 'scifi']",['KR'],,tt7057496,7.4,42993,32.805,7.979,netflix
tm412550,Set It Up,MOVIE,Two overworked and underpaid assistants come up with a plan to get their bosses off their backs by setting them up with each other.,2018,R,105,"['romance', 'comedy']",['US'],,tt5304992,6.5,60482,19.842,6.9,netflix
ts83745,Norm Macdonald Has a Show,SHOW,"Building on their original talk show, comedian Norm Macdonald and sidekick Adam Eget sit down and chat with celebrity guests about their life, career and views in a somewhat unconventional and often irreverent way.",2018,,30,['comedy'],['US'],1,tt8139862,8.5,3823,44.401,7.8,netflix
ts84645,Medal of Honor,SHOW,"Honoring service members whose courage merited the awarding of a Medal of Honor, this docudrama series re-creates their inspiring true stories.",2018,TV-MA,55,"['documentation', 'war']",['US'],1,tt7440274,8.3,1883,68.431,7.7,netflix
ts55798,Stranger,SHOW,"With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption.",2017,TV-MA,64,"['drama', 'crime', 'thriller', 'romance', 'scifi', 'comedy']",['KR'],2,tt6461346,8.5,9657,42.034,8.497,netflix
ts82560,Dark Tourist,SHOW,"The definition of ""tourism"" is redefined as New Zealand filmmaker David Farrier sets his sights on the world of dark tourism.  From nuclear tourism in Japan to Pablo Escobar-inspired tourism in Columbia to frontier tourism in Turkmenistan, David visits the world’s grisly and offbeat destinations, meeting travelers drawn to them, and the people telling these stories day after day.",2018,TV-MA,41,"['action', 'documentation']",['NZ'],1,tt8725166,7.5,7995,9.514,6.588,netflix
tm318637,Arctic,MOVIE,"A man stranded in the Arctic is finally about to receive his long awaited rescue. However, after a tragic accident, his opportunity is lost and he must then decide whether to remain in the relative safety of his camp or embark on a deadly trek through the unknown for potential salvation.",2018,PG-13,97,"['drama', 'european']","['US', 'IS']",,tt6820256,6.8,56767,12.268,6.479,netflix
ts77034,A Love So Beautiful,SHOW,"It tells the love story of two childhood sweethearts that spans 19 years. Chen Xiao Xi is a cute and small girl with a lot of positive energy. She gets to know Jiang Chen, a tall and proud genius boy, at school and tries everything to pursue him. The drama depicts the beautiful and pure heart throbbing love of seventeen years olds, but also delves into the topic of making mistakes andhow to find back to each other again.",2017,TV-14,42,"['comedy', 'romance']",['CN'],1,tt8434720,8,1692,25.529,7.8,netflix
tm406,Captain Underpants: The First Epic Movie,MOVIE,"Based on the bestselling book series, DreamWorks Animation presents the long-awaited global movie event, Captain Underpants. This outrageous family comedy tells the story of two overly imaginative pranksters, George (Kevin Hart) and Harold (Thomas Middleditch), who hypnotize their principal (Ed Helms) into thinking he’s an enthusiastic, yet dimwitted, superhero named Captain Underpants.",2017,PG,89,"['action', 'animation', 'comedy', 'family', 'scifi', 'european']",['US'],,tt2091256,6.2,31410,32.153,6.24,netflix
tm123331,The Boss Baby,MOVIE,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",2017,PG,97,"['comedy', 'family', 'fantasy', 'animation']",['US'],,tt3874544,6.3,137263,18.989,6.449,netflix
ts80720,Scissor Seven,SHOW,"Seeking to recover his memory, a scissor-wielding, hairdressing, bungling quasi-assassin stumbles into a struggle for power among feuding factions.",2018,TV-PG,16,"['action', 'scifi', 'romance', 'animation', 'comedy', 'drama', 'fantasy']",['CN'],4,tt10384610,8.4,3987,87.214,8.6,netflix
ts55720,GLOW,SHOW,"In 1980s LA, a crew of misfits reinvent themselves as the Gorgeous Ladies of Wrestling.",2017,TV-MA,34,"['comedy', 'drama', 'sport', 'reality']",['US'],3,tt5770786,8,49517,16.077,7.269,netflix
ts77824,My Next Guest Needs No Introduction With David Letterman,SHOW,TV legend David Letterman teams up with fascinating global figures for in-depth interviews and curiosity-fueled excursions in this monthly talk show.,2018,TV-MA,50,[],['US'],4,tt7829834,7.9,6095,56.263,7.2,netflix
ts78356,The Rain,SHOW,"After a brutal virus wipes out most of the population, two young siblings embark on a perilous search for safety. A Scandinavian thriller series.",2018,TV-MA,43,"['scifi', 'drama', 'thriller']",['DK'],3,tt6656238,7.3,616,49.362,7.344,netflix
tm324155,Security,MOVIE,"An ex-special services veteran, down on his luck and desperate for work, takes a job as a security guard at a run-down mall in a rough area of town. On his first night on the job, he opens the door to a distraught and desperate young girl who has fled the hijacking of a Police motorcade that was transporting her to testify as a witness in a trial. Hot on her heels is the psychopathic hijacker and his team of henchmen, who will stop at nothing to extract and eliminate the witness.",2017,R,87,"['thriller', 'action', 'crime', 'european']",['US'],,tt3501112,5.7,21146,112.549,6.26,netflix
ts80617,The Protector,SHOW,"The epic adventure of Hakan, a young shopkeeper whose modern world gets turned upside down when he learns he’s connected to a secret, ancient order, tasked with protecting Istanbul.",2018,TV-MA,43,"['action', 'scifi', 'drama', 'fantasy', 'romance', 'thriller']",['TR'],4,tt7668518,6.5,36207,35.537,7.283,netflix
ts86164,Hero Mask,SHOW,"After a rash of mysterious deaths, Crown prosecutor Sarah Sinclair and SSC agent James Blood discover a conspiracy surrounding uncanny new bio-masks.",2018,TV-14,25,"['action', 'scifi', 'animation', 'crime']",['JP'],2,tt9316078,6.2,742,44.641,5.81,netflix
tm449070,Black Mirror: Bandersnatch,MOVIE,"In 1984, a young programmer begins to question reality as he adapts a dark fantasy novel into a video game. A mind-bending tale with multiple endings.",2018,R,90,"['drama', 'thriller', 'scifi', 'fantasy']","['US', 'GB']",,tt9495224,7.1,134291,20.913,6.768,netflix
ts78382,On My Block,SHOW,A coming of age comedy following a diverse group of teenage friends as they confront the challenges of growing up in gritty inner-city Los Angeles.,2018,TV-14,29,"['comedy', 'drama']",['US'],4,tt7879820,7.9,18867,29.991,8.461,netflix
tm1301326,Town Business,MOVIE,"After a ""diplomatic mission"" into a neighboring town Kell returns to his town to see that his not so bright team of idiots have screwed up everything.",2017,,7,"['drama', 'comedy']",['US'],,tt29120220,6.3,93,2.866,,netflix
ts82559,Amazing Interiors,SHOW,"Meet eccentric homeowners whose seemingly ordinary spaces are full of surprises, from a backyard roller coaster to an indoor aquarium.",2018,TV-PG,26,['documentation'],['GB'],1,tt8747342,6.6,870,4.504,6.067,netflix
ts57850,HAPPY!,SHOW,"Corrupt ex-cop turned hitman Nick Sax's life is changed forever by a relentlessly positive, imaginary blue winged horse named Happy.",2017,TV-MA,43,"['scifi', 'comedy', 'action', 'crime', 'fantasy', 'thriller']",['US'],2,tt2452242,8.1,41914,80.116,7.387,netflix
tm320468,Time Trap,MOVIE,A group of students become trapped inside a mysterious cave where they discover time passes differently underground than on the surface.,2017,R,87,"['scifi', 'action']",['US'],,tt4815122,6.2,41663,23.579,6.202,netflix
tm244194,Stronger,MOVIE,A victim of the Boston Marathon bombing in 2013 helps the police track down the killers while struggling to recover from devastating trauma.,2017,R,116,"['drama', 'documentation']","['HK', 'US']",,tt5738152,6.9,48480,17.543,6.984,netflix
tm403324,Operation Finale,MOVIE,"In 1960, a team of Israeli secret agents is deployed to find Adolf Eichmann, the infamous Nazi architect of the Holocaust, supposedly hidden in Argentina, and get him to Israel to be judged.",2018,PG-13,122,"['drama', 'thriller', 'history', 'war']",['US'],,tt5208252,6.6,47036,12.949,6.719,netflix
ts84932,Super Drags,SHOW,"In this adult animated series, three gay co-workers lead double lives as drag queen superheroes, saving the LGBTQ community from evil nemeses.",2018,TV-MA,24,"['comedy', 'animation', 'fantasy']",['BR'],1,tt8912244,5.5,1897,5.827,5.3,netflix
tm244233,The Book of Henry,MOVIE,"Susan, a single mother of two, works as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands.",2017,PG-13,105,"['thriller', 'drama', 'crime']",['US'],,tt4572792,6.6,29038,25.693,7.5,netflix
tm348568,Jerry Before Seinfeld,MOVIE,"Jerry Seinfeld returns to the club that gave him his start in the 1970s, mixing iconic jokes with stories from his childhood and early days in comedy.",2017,,62,['comedy'],['US'],,tt7310906,7,5947,6.638,6.868,netflix
tm298846,The Incredible Jessica James,MOVIE,"Burned by a bad breakup, a struggling New York City playwright makes an unlikely connection with a divorced app designer she meets on a blind date.",2017,,83,"['romance', 'comedy']",['US'],,tt5990342,6.5,8567,9.223,6.135,netflix
tm436844,The Christmas Chronicles,MOVIE,"Siblings Kate and Teddy try to prove Santa Claus is real, but when they accidentally cause his sleigh to crash, they have to save Christmas.",2018,PG,104,"['comedy', 'family', 'fantasy']",['US'],,tt2990140,7,79007,21.948,7.147,netflix
tm314161,Thank You for Your Service,MOVIE,"A group of U.S. soldiers returning from Iraq struggle to integrate back into family and civilian life, while living with the memory of a war that threatens to destroy them long after they've left the battlefield.",2017,R,109,"['drama', 'war']",['US'],,tt2776878,6.6,15280,13.27,6.512,netflix
ts83247,Stay Here,SHOW,Designer Genevieve Gorder and real estate expert Peter Lorimer show property owners how to turn their short-term rentals into moneymaking showstoppers.,2018,TV-PG,32,['reality'],['US'],1,tt8773338,7.5,1176,2.247,6.3,netflix
tm368538,MILF,MOVIE,"Three childhood friends - Elise, Sonia and Cecile - leave for a summer in the South of France to help clear Cecile’s holiday house before it is put up for sale. There, they soon become the prime targets of three horny young men, for whom these single forty-year-old women are much more attractive than girls their age.",2018,,96,"['comedy', 'european']","['BE', 'FR']",,tt7205316,4.8,7053,17.89,5.805,netflix
ts56933,The New Legends of Monkey,SHOW,Follow a teenage girl and a trio of fallen gods on a perilous journey as they attempt to bring an end to a demonic reign of chaos and restore balance to their world. Inspired by the 16th Century Chinese fable “Journey to the West.”,2018,TV-PG,30,"['scifi', 'action', 'comedy', 'fantasy']",['NZ'],2,tt6807662,6.5,4896,58.994,7.185,netflix
tm366820,Come Sunday,MOVIE,Evangelist Carlton Pearson is ostracized by his church for preaching that there is no Hell.,2018,,106,['drama'],['US'],,tt1690967,6,2476,6.648,5.7,netflix
ts78231,Unsolved: The Murders of Tupac and The Notorious B.I.G.,SHOW,A chronicle of the two major police investigations by LAPD Detective Greg Kading into the deaths of Tupac and The Notorious B.I.G.,2018,TV-MA,45,"['drama', 'thriller', 'crime', 'history', 'music']",['US'],1,tt6233618,7.8,8807,11.92,6.922,netflix
tm321628,Rip Tide,MOVIE,"There comes a point in everyone’s life when you have to make a decision about the direction you’re going to take. For newly-18 American fashion model Cora, that time is now. She’s moved to an Australian coastal town to be with her favourite aunt, after a 'fashion faux pas’ back home.",2017,,85,"['family', 'drama', 'thriller', 'action']",['AU'],,tt6262764,5.5,3853,10.939,6.107,netflix
ts78590,The Mechanism,SHOW,A scandal erupts in Brazil during an investigation of alleged government corruption via oil and construction companies. Loosely inspired by true events.,2018,TV-MA,46,"['drama', 'crime', 'thriller']",['BR'],2,tt6873658,8,36563,16.028,7.146,netflix
ts84644,Westside,SHOW,Nine struggling musicians share the spotlight in this deeply personal reality series about the challenges and thrills of staging a Hollywood showcase.,2018,TV-MA,50,['reality'],['US'],1,tt8693758,6.2,171,1.829,3.5,netflix
ts78145,Drug Lords,SHOW,"Witness the stories of history's most notorious kingpins, their terrifying enforcers, and the men and women who've sworn to bring them down.",2018,TV-MA,46,"['documentation', 'crime', 'history']",['US'],2,tt7935522,6.8,1488,8.651,7,netflix
ts85732,The Final Table,SHOW,Team of chefs vie to impress some of the world's toughest palates as they whip up iconic dishes from different nations in this fast-paced competition.,2018,TV-PG,52,['reality'],['US'],1,tt7619858,7.6,4592,23.458,6.685,netflix
tm371959,6 Balloons,MOVIE,"Over the course of one night, a woman drives across LA with her heroin addict brother in search of a detox center, with his two-year-old daughter in tow.",2018,,74,['drama'],['US'],,tt6142496,5.9,4421,10.104,6.019,netflix
tm437608,Adam Sandler: 100% Fresh,MOVIE,"Adam Sandler takes his comical musical musings back out on the road, from comedy clubs to concert halls to one very unsuspecting subway station.",2018,R,73,"['comedy', 'music']",['US'],,tt9036126,7.5,5673,7.626,7.176,netflix
tm433381,Mirage,MOVIE,"During a mysterious thunderstorm, Vera, a young mother, manages to save a life in danger, but her good deed causes a disturbing chain of unexpected consequences.",2018,R,129,"['thriller', 'drama', 'romance', 'fantasy', 'european']",['ES'],,tt6908274,7.4,62087,21.72,7.5,netflix
ts84280,Rascal Does Not Dream of Bunny Girl Senpai,SHOW,"Puberty Syndrome—a rumored, mysterious syndrome that only affects those in their puberty. For example, a bunny girl suddenly appeared in front of Sakuta Azusagawa. The bunny girl's real identity is Mai Sakurajima, a teenage celebrity who is currently an inactive high school senior. For some reason, her charming figure does not reflect in the eyes of others. In the course of revealing the mystery behind this phenomenon, Sakuta begins to explore his feelings towards Mai. Set in a city where the skies and seas shine, Sakuta unfolds the meaning behind his bizarre encounters on women with the said syndrome.",2018,TV-14,25,"['animation', 'thriller', 'drama', 'fantasy', 'romance']",['JP'],1,tt8993398,8.1,15378,68.122,8.621,netflix
ts85202,Brainchild,SHOW,"From germs and emotions to social media and more, it's the science of your world explained in a way that's refreshingly relatable.",2018,TV-Y7,24,"['documentation', 'family']",['US'],1,tt9203042,8.1,474,10.593,7.4,netflix
tm232804,The Snowman,MOVIE,Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.,2017,R,119,"['crime', 'thriller', 'drama', 'european']","['US', 'SE', 'JP', 'GB']",,tt1758810,5.1,69984,18.139,5.2,netflix
ts82849,The Kominsky Method,SHOW,"An aging actor, who long ago enjoyed a brush with fame, makes his living as an acting coach.",2018,TV-MA,26,"['comedy', 'drama']",['US'],3,tt7255502,8.2,42902,102.727,7.626,netflix
ts80342,AMO,SHOW,"Despite the Philippine government's crackdown on narcotics, high schooler Joseph expands his drug running while his cop uncle profits from corruption.",2018,TV-MA,24,"['drama', 'crime']",['PH'],1,tt7218736,6.5,439,8.52,5,netflix
ts79229,Wild Wild Country,SHOW,"When a controversial cult leader builds a utopian city in the Oregon desert, conflict with the locals escalates into a national scandal.",2018,TV-MA,67,"['documentation', 'crime']",['US'],1,tt7768848,8.1,33903,28.033,7.758,netflix
tm272060,What Happened to Monday,MOVIE,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",2017,R,123,"['action', 'scifi', 'thriller', 'drama', 'crime', 'fantasy']","['DE', 'FR', 'RO', 'GB', 'BE']",,tt1536537,6.8,131166,35.268,7.169,netflix
tm366019,BuyBust,MOVIE,"A special forces team is sent to snuff out a drug den, but find themselves trapped inside it after being set-up and betrayed.",2018,,127,"['thriller', 'crime', 'action', 'drama']",['PH'],,tt5938084,5.7,2065,5.185,5.969,netflix
ts83561,Immortals,SHOW,"Driven by revenge, human-turned-vampire Mia sets out to vanquish Dmitry, a ruthless vampire leader who seeks an artifact that grants immortality.",2018,TV-MA,43,"['drama', 'scifi', 'fantasy', 'music']",['TR'],1,tt8063174,5.4,3087,17.375,5.9,netflix
ts82892,I Am a Killer,SHOW,Death row inmates convicted of capital murder give a firsthand account of their crimes in this documentary series.,2018,TV-MA,48,"['crime', 'documentation']",['GB'],4,tt8300324,7.4,4868,14.074,6.907,netflix
ts84200,Best.Worst.Weekend.Ever.,SHOW,"Teenage friends plan an epic trip to Comic-Con to meet their idol, only to get caught in one hilariously awkward predicament after another.",2018,TV-PG,24,"['comedy', 'family']",['US'],1,tt7768010,6.4,340,28.66,7.2,netflix
tm325656,Bangarang,MOVIE,"A coming of age story about a young Filipino boy who becomes a hero, inspired by the movie Hook.",2017,,17,['war'],['US'],,tt21967876,7,9,0.686,2,netflix
tm349793,The Wife,MOVIE,"A wife questions her life choices as she travels to Stockholm with her husband, where he is slated to receive the Nobel Prize for Literature.",2018,R,99,"['drama', 'european']","['SE', 'GB', 'US']",,tt3750872,7.2,42195,12.471,7.072,netflix
tm327053,The Killer,MOVIE,"In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.",2017,,99,"['western', 'horror', 'action']",['BR'],,tt5379294,6,2823,10.226,6.134,netflix
ts55627,Time: The Kalief Browder Story,SHOW,"The story of a teenager wrongfully charged with theft and jailed at Riker's Island prison for over 1,000 days.",2017,TV-MA,32,['documentation'],['US'],1,tt6133034,8.5,2841,59.291,7.346,netflix
tm320489,Expedition Happiness,MOVIE,A German couple and their dog travel across North America in a school bus searching for a state of pure bliss.,2017,G,96,"['documentation', 'european']",['DE'],,tt6688136,5.9,4796,9.341,6.6,netflix
tm366567,When We First Met,MOVIE,"Noah spends the perfect first night with the girl of his dreams Avery but gets relegated to the friend zone. He spends the next three years wondering what went wrong - until he gets the unexpected chance to travel back in time and alter that night, and his fate, over and over again.",2018,PG-13,97,"['comedy', 'fantasy', 'romance']",['US'],,tt5783956,6.4,52883,18.376,6.6,netflix
ts76865,Devilman Crybaby,SHOW,"Akira Fudo learns from his best friend Ryo Asuka that demons will revive and reclaim the world from humans. With humans hopeless against this threat, Ryo suggests combining with a demon. With this, Akira becomes Devilman, a being with the power of demon but with a human heart.",2018,TV-MA,37,"['action', 'scifi', 'animation', 'drama', 'fantasy', 'horror', 'music']",['JP'],1,tt6660498,7.6,26346,86.545,7.85,netflix
ts39015,A Series of Unfortunate Events,SHOW,"The orphaned Baudelaire children face trials, tribulations and the evil Count Olaf, all in their quest to uncover the secret of their parents' death.",2017,TV-PG,47,"['action', 'family', 'comedy', 'thriller', 'drama']",['US'],3,tt4834206,7.8,65228,214.197,7.353,netflix
ts82192,Samantha!,SHOW,"A child star in the '80s, Samantha clings to the fringes of celebrity with hilarious harebrained schemes to launch herself back into the spotlight.",2018,TV-MA,28,['comedy'],['BR'],2,tt6626676,6.6,539,13.167,6.1,netflix
ts58225,The Standups,SHOW,"Comedy's freshest voices take the stage in LA for six half-hour specials packed with sly jokes, hilarious anecdotes and awkward confessions.",2017,TV-MA,30,['comedy'],['US'],3,tt7107518,6.6,1398,12.846,5.7,netflix
tm320570,Tully,MOVIE,"Marlo, a mother of three, including a newborn, is gifted a night nanny by her brother. Hesitant at first, she quickly forms a bond with the thoughtful, surprising, and sometimes challenging nanny named Tully.",2018,R,95,"['drama', 'comedy']","['CA', 'US']",,tt5610554,7,57576,23.647,6.783,netflix
tm375912,Ricky Gervais: Humanity,MOVIE,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",2018,R,78,['comedy'],['GB'],,tt7830574,7.9,22436,8.684,7.695,netflix
tm311283,Amy Schumer: The Leather Special,MOVIE,"Comic sensation Amy Schumer riffs on sex, dating and the absurdities of fame in a bold and uncensored stand-up set at Denver's Bellco Theater.",2017,,57,['comedy'],['US'],,tt6616074,3.2,10433,5.48,4.014,netflix
tm428453,Cities of Last Things,MOVIE,"Three key events during three different time periods, in three seasons, and on three nights culminate to change the life of Zhang Dong Ling.",2018,,107,"['drama', 'scifi', 'crime']","['FR', 'SG', 'KR', 'TW', 'US', 'CN']",,tt4397342,6.3,2054,8.673,6.6,netflix
ts77030,MTV Floribama Shore,SHOW,"Eight young people spend the summer in Panama City Beach in hopes of finding love, cash and close friends.",2017,TV-14,41,['reality'],['US'],5,tt7577814,5.2,997,5.446,8.1,netflix
tm371619,Sabrina,MOVIE,"Maira lives happily with Aiden, a doll maker and toy company owner. But Vanya, their adopted daughter and Aiden's niece, is still dealing with the loss of her birth mother. After Vanya plays Charlie's Pencil to summon her late mother, strange things begin to happen.",2018,,98,"['horror', 'thriller']","['SG', 'ID', 'MY']",,tt7981492,4.2,1954,8.949,5.451,netflix
tm431347,Reversing Roe,MOVIE,"Documentary that delves deep into the history of abortion law, revealing the contradictory ways in which women's bodies have been used to further political and ideological agendas.",2018,,99,['documentation'],['US'],,tt8948614,7.5,1781,4.619,7.559,netflix
tm355666,Saving Capitalism,MOVIE,Former Secretary of Labor Robert Reich meets with Americans from all walks of life as he chronicles a seismic shift in the nation's economy.,2017,,73,['documentation'],['US'],,tt6185286,6.8,3395,3.92,6.73,netflix
tm435487,Suzzanna: Buried Alive,MOVIE,Satria's employees intend to rob his house when he is out of the country but their robbery turns into murder when they find Suzzanna in the house as they bury her body in the backyard.,2018,,125,"['drama', 'horror', 'thriller', 'fantasy']",['ID'],,tt9044128,5.5,1052,3.479,5.4,netflix
tm372891,Chris Rock: Tamborine,MOVIE,"Chris Rock takes the stage for his first comedy special in 10 years, filled with searing observations on fatherhood, infidelity and American politics.",2018,,64,['comedy'],['US'],,tt8005338,6.6,7369,6.318,6.446,netflix
tm324124,"Oh, Hello on Broadway",MOVIE,"Two delusional geriatrics reveal curious pasts, share a love of tuna and welcome a surprise guest in this filming of the popular Broadway comedy show.",2017,,102,['comedy'],['US'],,tt6987652,7.7,3340,3.757,6.892,netflix
tm440415,John Leguizamo's Latin History for Morons,MOVIE,"In this one-man Broadway show, John Leguizamo finds humor and heartbreak as he traces 3,000 years of Latin history in an effort to help his bullied son.",2018,PG,89,"['comedy', 'documentation']",['US'],,tt9777830,7.4,1052,2.95,7.4,netflix
ts84785,Dirty John,SHOW,Anthology series in which each season is based on a true crime story featuring an epic tale of love gone wrong.,2018,TV-MA,44,"['drama', 'crime']",['US'],2,tt7945720,7.3,23657,255.343,6.806,netflix
ts80705,Evil Genius,SHOW,This baffling true crime story starts with the grisly death of a pizza man who robs a bank with a bomb around his neck - and gets weirder from there.,2018,TV-MA,48,"['crime', 'documentation']",['US'],1,tt8342862,7.5,30308,23.67,7.36,netflix
tm405738,Perdida,MOVIE,"A policewoman whose childhood friend disappeared in Patagonia years ago starts a new search to find answers, and soon finds her own life in danger.",2018,R,103,"['drama', 'thriller', 'crime']","['ES', 'AR']",,tt7841496,5.6,5233,12.433,6.179,netflix
ts85659,3Below: Tales of Arcadia,SHOW,"After crash-landing on Earth, two royal teen aliens on the run struggle to blend in with humans as they evade intergalactic bounty hunters.",2018,TV-Y7,22,"['scifi', 'action', 'fantasy', 'animation', 'comedy', 'family']",['US'],2,tt7736544,7.7,6936,58.661,7.456,netflix
tm305149,Dragged Across Concrete,MOVIE,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",2018,R,159,"['thriller', 'action', 'crime', 'drama']","['GB', 'US', 'CA']",,tt6491178,6.9,53274,17.127,6.568,netflix
tm245176,Sand Castle,MOVIE,"Set during the occupation of Iraq, a squad of U.S. soldiers try to protect a small village.",2017,,113,"['war', 'action', 'drama']","['IQ', 'GB']",,tt2582576,6.3,26262,18.759,6.482,netflix
tm425884,They'll Love Me When I'm Dead,MOVIE,"As his life comes to its end, famous Hollywood director Orson Welles puts it all on the line at the chance for renewed success with the film The Other Side of the Wind.",2018,,98,['documentation'],['US'],,tt6893836,7.4,5347,10.608,7.184,netflix
