id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
tm68232,Bridge to Terabithia,MOVIE,"Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen.",2007,PG,95,"['drama', 'family', 'fantasy']",['US'],,tt0398808,7.2,168262,43.916,7.3,disney
tm58329,Indiana Jones and the Kingdom of the Crystal Skull,MOVIE,"Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts.",2008,PG-13,122,['action'],['US'],,tt0367882,6.2,483136,51.923,6,disney
tm154915,X-Men Origins: Wolverine,MOVIE,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",2009,PG-13,107,"['thriller', 'scifi', 'action']",['US'],,tt0458525,6.5,522579,4.999,6.254,disney
tm79988,Spider-Man 2,MOVIE,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood. A certain anger begins to brew in his best friend Harry Osborn as well...",2004,PG-13,127,"['action', 'fantasy', 'scifi', 'drama']",['US'],,tt0316654,7.5,690244,31.246,7.26,disney
tm83839,Spider-Man 3,MOVIE,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",2007,PG-13,139,"['action', 'fantasy', 'drama', 'european', 'scifi']",['US'],,tt0413300,6.3,623050,73.468,6.4,disney
ts11362,Criss Angel Mindfreak,SHOW,Criss Angel Mindfreak is a show that aired on A&E Network. It debuted in 2005 and ended in 2010. It centered on stunts and street magic acts by magician Criss Angel.,2005,TV-PG,25,"['comedy', 'fantasy', 'reality']",['US'],7,tt0461622,5.8,2723,15.472,5.7,disney
tm57843,The Incredible Hulk,MOVIE,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",2008,PG-13,114,"['action', 'scifi', 'animation']",['US'],,tt0800080,6.6,514800,60.81,6.206,disney
tm25151,WALL·E,MOVIE,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",2008,PG,104,"['animation', 'scifi', 'family']",['US'],,tt0910970,8.4,1171402,75.887,8.08,disney
tm90391,National Treasure,MOVIE,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",2004,PG,131,"['thriller', 'action', 'family', 'western']",['US'],,tt0368891,6.9,348449,33.684,6.611,disney
ts22099,The Spectacular Spider-Man,SHOW,"Having spent the summer engaging common criminals with his new-found powers, not so typical 16-year-old Peter Parker must conceal his secret identity and battle super-villains in the real world as he enters his junior year of high school.",2008,TV-Y7,22,"['action', 'animation', 'comedy', 'family', 'scifi']",['US'],2,tt0976192,8.4,18535,145.126,8.598,disney
tm51227,Iron Man,MOVIE,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",2008,PG-13,126,"['scifi', 'action']",['US'],,tt0371746,7.9,1102772,84.513,7.639,disney
tm70557,Ratatouille,MOVIE,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",2007,G,111,"['animation', 'comedy', 'family', 'fantasy']",['US'],,tt0382932,8.1,795387,114.591,7.809,disney
tm153612,Up,MOVIE,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",2009,PG,96,"['comedy', 'drama', 'family', 'animation']",['US'],,tt1049413,8.3,1097383,93.576,7.95,disney
tm130738,A Christmas Carol,MOVIE,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",2009,PG,94,"['fantasy', 'animation', 'family', 'european', 'comedy', 'drama']",['US'],,tt1067106,6.8,124617,57.682,6.859,disney
tm129800,Bend It Like Beckham,MOVIE,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.",2002,PG-13,112,"['comedy', 'drama', 'romance', 'sport', 'european']","['DE', 'GB', 'US']",,tt0286499,6.7,115092,19.179,6.302,disney
ts44218,JONAS L.A.,SHOW,The show follows the Jonas Brothers through fun and unusual situations as they try to live ordinary lives.,2009,TV-G,21,"['family', 'comedy', 'music', 'reality']",['US'],2,tt1044418,4.7,6368,63.122,7.5,disney
tm99086,Secretariat,MOVIE,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in 25 years.",2010,PG,123,"['drama', 'documentation', 'family', 'history', 'sport']",['US'],,tt1028576,7.2,30055,19.4,7.399,disney
tm84668,Enchanted,MOVIE,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",2007,PG,107,"['comedy', 'romance', 'animation', 'family', 'fantasy']",['US'],,tt0461770,7.1,213894,33.97,6.806,disney
tm180742,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",MOVIE,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",2005,PG,143,"['fantasy', 'family']","['US', 'GB']",,tt0363771,6.9,417735,119.968,7.127,disney
tm74359,Fantastic Four: Rise of the Silver Surfer,MOVIE,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",2007,PG,92,"['action', 'fantasy', 'thriller', 'scifi']","['GB', 'US', 'DE']",,tt0486576,5.6,274209,33.504,5.592,disney
tm138563,Holes,MOVIE,A wrongfully convicted boy is sent to a brutal desert detention camp where he must dig holes in order to build character. What he doesn't know is that he is digging holes in order to search for a lost treasure hidden somewhere in the camp.,2003,PG,117,"['drama', 'comedy', 'action', 'family']",['US'],,tt0311289,7,97234,22.231,6.832,disney
tm138383,Confessions of a Shopaholic,MOVIE,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping - a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door - until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",2009,PG,104,"['romance', 'comedy']",['US'],,tt1093908,5.8,81970,20.929,6.4,disney
tm150254,Freaky Friday,MOVIE,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",2003,PG,97,"['comedy', 'music', 'romance', 'family', 'fantasy']",['US'],,tt0322330,6.3,148852,27.018,6.5,disney
ts17492,8 Simple Rules... for Dating My Teenage Daughter,SHOW,"8 Simple Rules is an American sitcom television series originally starring John Ritter and Katey Sagal as middle-class parents Paul and Cate Hennessy, raising their three children. Kaley Cuoco, Amy Davidson and Martin Spanjers co-starred as their teenage kids: Bridget, Kerry and Rory Hennessy. The series ran on ABC from September 17, 2002, to April 15, 2005. The first season focused on Paul being left in charge of the children after Cate takes a full-time job as a nurse, with comedic emphasis on his often strict rules concerning his daughters and dating. The series' name and premise were derived from the book 8 Simple Rules by W. Bruce Cameron.",2002,TV-PG,24,"['comedy', 'drama']",['US'],3,tt0312081,7,25119,170.787,6.726,disney
tm103634,Oceans,MOVIE,"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.",2010,G,104,"['family', 'documentation', 'european']","['MC', 'ES', 'CH', 'US', 'FR']",,tt0765128,7.7,9987,12.12,7.369,disney
tm121010,The Santa Clause 2,MOVIE,"Better watch out! The big guy in red is coming to town once again. This time, Scott Calvin -- also known as Santa Claus -- finds out there's an obscure clause in his contract requiring him to take on a wife. He has to leave the North Pole to fulfill his obligations, or else he'll be forced to give up his Yuletide gig.",2002,G,104,"['fantasy', 'comedy', 'family']",['US'],,tt0304669,5.7,61588,33.009,5.9,disney
tm37560,"Monsters, Inc.",MOVIE,"Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",2001,G,92,"['comedy', 'family', 'fantasy', 'animation']",['US'],,tt0198781,8.1,955485,114.635,7.836,disney
tm38375,X-Men: The Last Stand,MOVIE,"When a cure is found to treat mutations, lines are drawn amongst the X-Men—led by Professor Charles Xavier—and the Brotherhood, a band of powerful mutants organised under Xavier's former ally, Magneto.",2006,PG-13,104,"['thriller', 'scifi', 'action']",['US'],,tt0376994,6.6,533351,1.635,6.405,disney
tm84505,The Incredibles,MOVIE,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",2004,PG,115,"['action', 'family', 'animation']",['US'],,tt0317705,8,784857,72.731,7.703,disney
tm6,Star Wars: Episode III - Revenge of the Sith,MOVIE,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,2005,PG-13,140,"['scifi', 'action', 'fantasy']",['US'],,tt0121766,7.6,828382,36.226,7.413,disney
tm142670,Race to Witch Mountain,MOVIE,"A taxi driver gets more than he bargained for when he picks up two teen runaways. Not only does the pair possess supernatural powers, but they're also trying desperately to escape people who have made them their targets.",2009,PG,98,"['scifi', 'thriller', 'fantasy', 'action', 'family']",['US'],,tt1075417,5.7,62213,19.658,5.8,disney
ts22052,Phineas and Ferb,SHOW,"Each day, two kindhearted suburban stepbrothers on summer vacation embark on some grand new project, which annoys their controlling sister, Candace, who tries to bust them. Meanwhile, their pet platypus plots against evil Dr. Doofenshmirtz.",2007,TV-G,22,"['comedy', 'scifi', 'action', 'family', 'animation']",['US'],4,tt0852863,8.1,54158,230.224,7.848,disney
tm5,Star Wars: Episode II - Attack of the Clones,MOVIE,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.",2002,PG,142,"['scifi', 'action', 'fantasy']",['US'],,tt0121765,6.6,743662,32.181,6.551,disney
ts21763,That's So Raven,SHOW,"No ordinary teenager; Raven Baxter can see glimpses of the future! Watch her schemes and misadventures as she enlists the help of friends, including best friends Eddie and Chelsea, to change life's little outcomes. Raven's younger brother, Cory, is obsessed with money and creates get-rich-quick schemes to try to earn cash.",2003,TV-G,22,"['comedy', 'scifi', 'family', 'fantasy']",['US'],4,tt0300865,6.7,21113,83.784,7.215,disney
tm135549,Finding Nemo,MOVIE,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",2003,G,100,"['animation', 'family', 'comedy']",['US'],,tt0266543,8.1,1006067,96.314,7.825,disney
tm99496,TRON: Legacy,MOVIE,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",2010,PG,125,"['action', 'scifi', 'music', 'european']",['US'],,tt1104001,6.8,350366,45.797,6.459,disney
tm90577,Miracle,MOVIE,"When college coach Herb Brooks is hired to helm the 1980 U.S. men's Olympic hockey team, he brings a unique and brash style to the ice. After assembling a team of hot-headed college all-stars, who are humiliated in an early match, Brooks unites his squad against a common foe: the heavily-favored Soviet team.",2004,PG,135,"['drama', 'sport', 'history', 'european']",['US'],,tt0349825,7.4,57541,13.728,7.066,disney
tm183058,The Greatest Game Ever Played,MOVIE,"A biopic of 20-year-old Francis Ouimet who defeated his golfing idol and 1900 US Open Champion, Harry Vardon.",2005,PG,120,"['drama', 'sport']",['US'],,tt0388980,7.4,32793,13.58,7.227,disney
tm31764,Pirates of the Caribbean: Dead Man's Chest,MOVIE,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,2006,PG-13,151,"['fantasy', 'action']",['US'],,tt0383574,7.4,751655,100.747,7.347,disney
tm170269,Fantastic Four,MOVIE,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",2005,PG-13,106,"['action', 'fantasy', 'scifi']","['DE', 'US']",,tt0120667,5.7,339870,33.973,5.777,disney
tm48427,The Princess Diaries,MOVIE,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",2001,G,115,"['comedy', 'family', 'romance']",['US'],,tt0247638,6.4,158793,44.584,6.943,disney
ts21504,Storage Wars,SHOW,"The same folks gather at the sales of storage units that have been abandoned by their renters. Having no clue what's inside, there are just enough instances where the buyers hit pay dirt to keep them, as well as the TV audience, addicted.",2010,TV-14,21,['reality'],['US'],15,tt1785123,6.3,10229,42.228,5.675,disney
ts10677,Celebrity Ghost Stories,SHOW,"Compelling, surprising and downright spooky — celebrities share their real-life personal encounters with the paranormal in each one-hour special. From encounters with ghosts and angry spirits to haunted homes, unexplainable spells and magic, these descriptive, first person narratives from our favorite stars delivers a brand new way of experiencing the thrills and chills of the addictive world of the paranormal.",2009,TV-PG,44,"['reality', 'scifi', 'documentation']",['US'],6,tt1320080,7.1,1070,422.859,7.3,disney
tm90273,Percy Jackson & the Olympians: The Lightning Thief,MOVIE,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",2010,PG,120,"['fantasy', 'family']",['US'],,tt0814255,5.9,197063,68.578,6.2,disney
tm79327,National Treasure: Book of Secrets,MOVIE,"Benjamin Franklin Gates and Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",2007,PG,126,"['thriller', 'action']",['US'],,tt0465234,6.5,249221,36.499,6.327,disney
tm103181,You Again,MOVIE,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.",2010,PG,105,"['comedy', 'romance']",['US'],,tt1414382,5.7,53752,11.234,6.304,disney
tm84873,Pirates of the Caribbean: At World's End,MOVIE,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",2007,PG-13,161,"['fantasy', 'action']",['US'],,tt0449088,7.1,679733,108.656,7.241,disney
tm102214,The Sorcerer's Apprentice,MOVIE,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",2010,PG,111,"['fantasy', 'action', 'family', 'european']",['US'],,tt0963966,6.1,167957,35.57,6.108,disney
tm31341,Cars,MOVIE,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",2006,G,117,"['animation', 'action', 'comedy', 'family', 'sport']",['US'],,tt0317219,7.2,453320,42.711,6.938,disney
tm101226,Toy Story 3,MOVIE,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",2010,G,103,"['comedy', 'family', 'animation', 'fantasy']",['US'],,tt0435761,8.3,874441,70.347,7.79,disney
tm88315,The Princess Diaries 2: Royal Engagement,MOVIE,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",2004,G,115,"['comedy', 'drama', 'romance', 'family']",['US'],,tt0368933,5.8,86915,41.905,6.682,disney
tm100894,Tangled,MOVIE,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",2010,PG,100,"['animation', 'family', 'fantasy', 'romance', 'comedy']",['US'],,tt0398286,7.7,481346,100.322,7.6,disney
tm94814,The Chronicles of Narnia: The Voyage of the Dawn Treader,MOVIE,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",2010,PG,115,"['action', 'family', 'fantasy']","['US', 'GB']",,tt0980970,6.3,162867,48.335,6.432,disney
tm103874,Treasure Planet,MOVIE,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",2002,PG,95,"['animation', 'family', 'fantasy', 'scifi', 'action']",['US'],,tt0133240,7.2,129014,41.984,7.531,disney
tm116550,Ice Age,MOVIE,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",2002,PG,81,"['comedy', 'animation', 'family']",['US'],,tt0268380,7.5,506160,95.401,7.35,disney
tm21946,Invincible,MOVIE,"Inspired by the true story of Vince Papale, a man with nothing to lose who ignored the staggering odds and made his dream come true. When the coach of Papale's beloved hometown football team hosted an unprecedented open tryout, the public consensus was that it was a waste of time – no one good enough to play professional football was going to be found this way.",2006,PG,105,"['drama', 'sport']",['US'],,tt0445990,7,74193,13.877,7,disney
tm92312,Iron Man 2,MOVIE,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",2010,PG-13,124,"['action', 'scifi', 'european']",['US'],,tt1228705,6.9,852366,89.583,6.835,disney
tm84447,Millions,MOVIE,"Two boys, still grieving the death of their mother, find themselves the unwitting benefactors of a bag of bank robbery loot in the week before the United Kingdom switches its official currency to the Euro. What's a kid to do?",2004,PG-13,98,"['comedy', 'drama', 'crime', 'family']","['FR', 'GB', 'BE']",,tt0366777,6.8,26167,14.914,6.3,disney
tm177722,Sky High,MOVIE,"Set in a world where superheroes are commonly known and accepted, young Will Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",2005,PG,100,"['action', 'comedy', 'family', 'scifi']",['US'],,tt0405325,6.3,92812,33.842,6.2,disney
tm75152,The Simpsons Movie,MOVIE,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",2007,PG-13,83,"['comedy', 'animation']",['US'],,tt0462538,7.3,344639,72.533,6.998,disney
tm68154,Dan in Real Life,MOVIE,"Advice columnist, Dan Burns is an expert on relationships, but somehow struggles to succeed as a brother, a son and a single parent to three precocious daughters. Things get even more complicated when Dan finds out that the woman he falls in love with is actually his brother's new girlfriend.",2007,PG-13,98,"['romance', 'drama', 'comedy']",['US'],,tt0480242,6.8,105859,10.242,6.541,disney
tm20982,The Santa Clause 3: The Escape Clause,MOVIE,"Now that Santa and Mrs. Claus have the North Pole running smoothly, the Counsel of Legendary Figures has called an emergency meeting on Christmas Eve! The evil Jack Frost has been making trouble, looking to take over the holiday! So he launches a plan to sabotage the toy factory and compel Scott to invoke the little-known Escape Clause and wish he'd never become Santa.",2006,G,91,"['comedy', 'family', 'fantasy']",['US'],,tt0452681,4.8,40985,36.073,5.5,disney
ts54096,Ancient X-Files,SHOW,"Ancient X Files travels around the world to solve some intriguing riddles. Each story is a piece of detective work by an expert trying to make sense of some puzzling ancient artefact, to find the truth behind some extraordinary legend, to discover the origins of a bizarre myth or to establish the authenticity of a venerated religious relic. This series explores the bits of archaeology and history which seem to defy explanation.

Our experts are following chains of clues and putting theories to the test, in an effort to explain the unexplained. Ancient X Files investigates claims about the whereabouts of the lost Ark of the Covenant; attempts to establish the authenticity of a cup some believe to be the Holy Grail; tries to de-code the mysterious Phaistos disc; investigates a cloth which is believed to carry traces of the DNA of Jesus Christ; and deciphers an encrypted book of alchemy written by the great Sir Isaac Newton.",2010,,53,"['documentation', 'history']",['US'],2,tt1734568,6.4,146,2.489,6.9,disney
tm118928,The Country Bears,MOVIE,"For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall.",2002,G,88,"['comedy', 'documentation', 'family', 'music']",['US'],,tt0276033,4.2,5979,8.38,4.768,disney
tm50237,Halloweentown II: Kalabar's Revenge,MOVIE,"The Cromwell clan lives in the real world, except for their grandmother who lives in Halloweentown, a place where monsters go to escape reality. But now the son of the Cromwells' old enemy Kalabar has a plan to use the grandmother's book to turn Halloweentown into a grey dreary version of the real world while transforming the denizens of the real world into monsters.",2001,G,81,"['fantasy', 'action', 'family']",['US'],,tt0274761,6.3,10360,14.72,6.838,disney
tm119928,Home Alone 4,MOVIE,"Kevin McCallister's parents have split up. Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Meanwhile robber Marv Merchants, one of the villains from the first two movies, partners up with a new criminal named Vera to hit Natalie's mansion.",2002,PG,84,"['comedy', 'crime', 'family']",['US'],,tt0329200,2.6,30601,29.217,4.5,disney
tm26315,Ice Age: The Meltdown,MOVIE,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",2006,PG,91,"['comedy', 'animation', 'family']",['US'],,tt0438097,6.8,291267,52.404,6.692,disney
ts20626,Hannah Montana,SHOW,Adventures of a teenage pop star who keeps her identity secret from even her closest friends by using a disguise on-stage.,2006,TV-G,24,"['comedy', 'family', 'music']",['US'],4,tt0493093,5.3,42770,285.414,7.217,disney
ts33134,Ice Road Truckers,SHOW,"Take a trip to Yellowknife, Canada to experience one of the most dangerous careers around. In unfathomably cold conditions, truck drivers haul equipment and supplies to miners in the Canadian tundra in the dead of winter on a 350-mile highway of ice.",2007,TV-14,45,"['reality', 'documentation']","['CA', 'US']",11,tt1068912,6.2,3582,20.65,6.6,disney
ts20394,Kim Possible,SHOW,"If there's danger or trouble, Kim Possible is there on the double to save the world from villains... and still make it home in time for cheerleading practice! Luckily, Kim has her sidekick Ron Stoppable and his pet naked mole-rat Rufus by her side.",2002,TV-G,21,"['action', 'comedy', 'animation', 'family', 'romance', 'scifi']",['US'],4,tt0278866,7.2,31150,207.372,7.538,disney
tm149656,The Princess and the Frog,MOVIE,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",2009,G,97,"['animation', 'romance', 'family', 'fantasy', 'comedy']",['US'],,tt0780521,7.1,161169,86.51,7.202,disney
tm113299,Get a Clue,MOVIE,"A wealthy student with too much fashion sense, her equally rich friends, and her rival/superior from the school paper work together to solve the case when their teacher goes missing.",2002,G,107,"['comedy', 'crime', 'family']",['US'],,tt0282521,5.1,7072,9.859,5.298,disney
ts32553,Little Einsteins,SHOW,A group of musically gifted and ethnically diverse children travel around the world in an artificially intelligent rocket named Rocket.,2005,TV-Y,25,"['animation', 'comedy', 'family', 'music']",['US'],3,tt0756522,6.3,2312,24.545,7,disney
tm54852,The Chronicles of Narnia: Prince Caspian,MOVIE,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",2008,PG,150,"['fantasy', 'action', 'family', 'european']","['US', 'CZ', 'PL', 'SI']",,tt0499448,6.5,220875,49.036,6.618,disney
tm35022,Glory Road,MOVIE,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",2006,PG,118,"['history', 'drama', 'sport']",['US'],,tt0385726,7.2,48122,12.723,7.4,disney
