id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
ts164143,Panic 9-1-1,SHOW,"This one hour program features real audio recordings between a 911 dispatch operator and a victim who is in imminent danger and has called 911 for police assistance. The real audio calls are supported with excerpts of interviews with individuals who know the victim, excerpts of an interview with the dispatcher and images, video and music and statements supporting the story unfolding. These calls are fast starting with someone already in danger and shortly escalates to a shocking culmination.",2012,TV-14,42,"['crime', 'drama']",['US'],3,tt2738058,7.7,141,2.71,,hulu
tm168085,Apollo 18,MOVIE,"Officially, Apollo 17 was the last manned mission to the moon. But a year later in 1973, three American astronauts were sent on a secret mission to the moon funded by the US Department of Defense. What you are about to see is the actual footage which the astronauts captured on that mission. While NASA denies its authenticity, others say it's the real reason we've never gone back to the moon.",2011,PG-13,86,"['thriller', 'scifi', 'horror']","['US', 'CA']",,tt1772240,5.2,57311,16.475,5.3,hulu
ts20563,Homicide Hunter: Lt Joe Kenda,SHOW,"A non-fiction investigative series of murder cases told through the personal experience of retired detective, Lieutenant Joe Kenda. Through re-enactments, discussions with investigation teams, and interviews with victims' families and other involved persons, the show highlights Kenda's successes with his 400 homicide case history and 92 percent solution rate.",2011,TV-14,43,"['documentation', 'crime']",['US'],9,tt1934673,8.8,3535,20.407,8.898,hulu
ts20676,Wilfred,SHOW,"Everyone else sees Wilfred as just a dog, but Ryan sees a crude and somewhat surly, yet irrepressibly brave and honest Australian bloke in a cheap dog suit. While leading him through a series of comedic and existential adventures, Wilfred the dog shows Ryan the man how to overcome his fears and joyfully embrace the unpredictability and insanity of the world around him.",2011,TV-MA,22,"['thriller', 'drama', 'comedy']",['US'],4,tt1703925,7.8,43981,114.601,7.6,hulu
ts21107,The Neighbors,SHOW,"When the Weavers move to a gated community in New Jersey, they discover that the entire neighborhood is comprised of aliens from the planet Zabvron. But as the Weavers and the aliens face the struggles of everyday life together, they discover that some things -- the ups and downs of marriage, the desire to be a good parent and raise a happy family -- are universal. Intergalactic, even.",2012,TV-PG,21,"['scifi', 'comedy', 'family', 'romance']",['US'],2,tt2182229,6.9,8863,15.193,6.2,hulu
ts26739,Hotel Hell,SHOW,"Chef Gordon Ramsay, along with a team of hospitality experts, travels the country applying his high standards to struggling hotels, motels, and bed and breakfasts in an effort to get the owners and staff to turn their establishments around. Ramsay's signature no-holds-barred style will make it clear to those he coaches that there is no place for dirty rooms or incompetent staff if one hopes to remain in business.",2012,TV-14,44,"['documentation', 'reality']",['US'],3,tt2242025,7.1,4970,7.093,7.114,hulu
tm184509,The Sorcerer and the White Snake,MOVIE,The Sorcerer and the White Snake is an ancient Chinese fable about a woman demon who falls in love with a mortal is brought to life through the latest advances in CGI and action techniques.,2011,PG-13,106,"['fantasy', 'romance', 'action']","['CN', 'HK']",,tt1857913,5.8,8884,20.16,6.4,hulu
tm177863,Blitz,MOVIE,A tough cop is dispatched to take down a serial killer who has been targeting police officers.,2011,R,97,"['thriller', 'action', 'crime']","['GB', 'US', 'FR']",,tt1297919,6.1,89990,29.221,6.2,hulu
ts27967,Gangsters: America's Most Evil,SHOW,"A cinematic documentary series that explores the rise and fall of some of the most nefarious and notorious criminals brought to justice by the United States government. From thugs to lethal beauties, outlaws to kingpins, each episode profiles these gangsters and reveals their sinister motives, transgressions and the circumstances that eventually led to their downfall.",2012,TV-14,43,"['drama', 'action', 'crime', 'documentation']",['US'],6,tt2432640,7.3,133,1.226,,hulu
tm163771,I Melt with You,MOVIE,"Former college friends meet up for a reunion that leads them to face the apparent disillusionment that defines their lives. After a week of excessive drug and alcohol abuse, events lead them to contemplate fulfilling a self destructive pact they made when they were young.",2011,R,129,"['drama', 'thriller']",['US'],,tt1691920,5.9,6357,9.191,5.321,hulu
ts28044,Mountain Men,SHOW,"Profiles of some of the men who choose to live off the grid in the unspoiled wilderness, where dangers like mudslides, falling trees and bears are all part of everyday life.",2012,TV-PG,44,"['reality', 'documentation', 'family', 'history', 'western']",['US'],12,tt2202488,7.4,8,47.241,6.9,hulu
tm65991,To the Wonder,MOVIE,"After falling in love in Paris, Marina and Neil come to Oklahoma, where problems arise. Their church's Spanish-born pastor struggles with his faith, while Neil encounters a woman from his childhood.",2012,R,112,"['drama', 'romance']",['US'],,tt1595656,5.8,29700,9.664,5.8,hulu
tm57477,The Possession,MOVIE,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",2012,PG-13,92,"['horror', 'thriller']","['US', 'CA']",,tt0431021,5.9,62630,22.363,6.032,hulu
tm175314,Rampart,MOVIE,"The story follows veteran police officer Dave Brown, the last of the renegade cops, as he struggles to take care of his family, and fights for his own survival.",2011,R,108,"['drama', 'documentation', 'crime']",['US'],,tt1640548,5.8,24931,10.822,5.489,hulu
tm185032,Machine Gun Preacher,MOVIE,"The true story of Sam Childers, a former drug-dealing biker who finds God and became a crusader for hundreds of Sudanese children who've been kidnapped and pressed into duty as soldiers.",2011,R,129,"['thriller', 'crime', 'drama', 'action']",['US'],,tt1586752,6.7,68295,28.131,6.724,hulu
tm169216,Jiro Dreams of Sushi,MOVIE,"Revered sushi chef Jiro Ono strives for perfection in his work, while his eldest son, Yoshikazu, has trouble living up to his father's legacy.",2011,PG,82,['documentation'],['US'],,tt1772925,7.8,37449,6.876,7.799,hulu
tm185395,A Dangerous Method,MOVIE,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. Jung’s weapon is the method of his master, the renowned Sigmund Freud. Both men fall under Sabina’s spell.",2011,R,99,"['drama', 'thriller', 'romance']","['CA', 'CH', 'GB', 'DE']",,tt1571222,6.4,107213,22.68,6.3,hulu
ts41241,To Catch a Smuggler,SHOW,"Millions enter the US through airports each year, and hid amongst them are a stream of contraband ill intentions. Defending our borders are the vigilant men and women of the Department of Homeland Security, whose agencies make up a three-tiered defense of America’s airports. DHS will stop at nothing to catch a smuggler.",2012,TV-14,46,"['documentation', 'reality', 'crime']",['US'],7,tt12597878,6.8,222,8.532,5.9,hulu
ts8314,Beyond Scared Straight,SHOW,Observing programs for troubled teens in which inmates reveal the realities of prison life in the hope of deterring them from a life of crime.,2011,TV-PG,45,"['documentation', 'reality', 'crime']",['US'],9,tt1707374,7.3,1248,7.164,7.7,hulu
ts18984,Bunheads,SHOW,"Michelle, a Las Vegas showgirl, impulsively marries a man, moves to his sleepy coastal town, and takes an uneasy role at her new mother-in-law's dance school.",2012,TV-14,47,"['comedy', 'drama', 'romance', 'family']",['US'],1,tt2006848,7.6,8838,7.346,7.265,hulu
ts6291,Baby Daddy,SHOW,"Baby Daddy follows Ben, a young man in his early 20s living the life of a bachelor in New York City with his buddy, Tucker, and his brother, Danny. Their lives are turned upside down when they come home one day to find a baby girl left on the doorstep by an ex-girlfriend of Ben's. After much deliberation, Ben decides to raise the baby with the help of his friends and his protective and sometimes over-bearing mother, Bonnie, and his close female friend, Riley.",2012,TV-14,22,"['comedy', 'drama', 'family', 'romance']",['US'],6,tt2177489,6,10,30.445,7.179,hulu
tm1124247,The Good Neighbor,MOVIE,"A nightmarish evening unfolds for David, a former New York Times journalist, when he and his strange new neighbor Robert, accidentally hit a girl on her bike. Buzzed and disoriented, David lets Robert convince him to flee the scene and leave the girl for dead, in order to protect his career. Robert shows no remorse, and in the name of friendship he does unspeakable things to protect the secret. Now that the police are full-on hunting for the hit-and-run killer, things begin to spiral out of control when David’s local newspaper sends him to cover the story where he meets the deceased girl’s sister Vanessa. Despite the circumstances, and her deep desire to find her sister’s killer, the two immediately have a romantic connection, which surprises and haunts David, while pushing Robert to take brutal steps to keep his new friend to himself.",2011,R,97,['thriller'],"['US', 'LV']",,tt14349032,6,11363,17.448,7,hulu
ts11600,The Fades,SHOW,"Seventeen-year old Paul can see the spirits of the dead. When one of these restless spirits crosses back into the living world, he is forced into a fight to prevent the apocalypse.",2011,TV-14,59,"['drama', 'scifi', 'horror', 'fantasy', 'european']",['GB'],1,tt1772379,7.6,6904,6.101,7.176,hulu
ts35950,Wicked Tuna,SHOW,"Fishing is a hard life, and harder with bluefin stocks depleted. In Gloucester, Massachusetts, there's a special breed of fishermen. For generations they've used rod and reel to catch the elusive bluefin tuna. They depend on these fish for their livelihood, and the competition is brutal. Over the next 10 weeks, the most skilled fishermen will set out in the frigid waters of the North Atlantic in hopes of catching the valuable bluefin tuna. When one bluefin can bring in as much as $20,000—they'll do whatever it takes to hook up.",2012,TV-14,45,"['reality', 'action']",['US'],12,tt26472829,6.5,1058,74.697,7.1,hulu
ts34087,Puella Magi Madoka Magica,SHOW,"She has a loving family and best friends, laughs and cries from time to time... Madoka Kaname, an eighth grader of Mitakihara middle school, is one of those who lives such a life. One day, she had a very magical encounter. She doesn't know if it happened by chance or by fate yet. This is a fateful encounter that can change her destiny. This is a beginning of the new story of the magical witch girls.",2011,TV-14,24,"['drama', 'scifi', 'fantasy', 'thriller', 'animation', 'horror', 'action', 'family']",['JP'],1,tt1773185,8.2,10887,19.487,8.138,hulu
tm181123,The Hunter,MOVIE,"Martin, a mercenary, is sent from Europe by an anonymous biotech company to the Tasmanian wilderness on a hunt for the last Tasmanian tiger.",2011,R,102,"['drama', 'thriller']",['AU'],,tt1703148,6.7,40771,15.791,6.62,hulu
ts20517,Switched at Birth,SHOW,"The story of two teenage girls who discover they were accidentally switched as newborns in the hospital. Bay Kennish grew up in a wealthy family with two parents and a brother, while Daphne Vasquez, who lost her hearing at an early age due to a case of meningitis, grew up with a single mother in a working-class neighborhood. Things come to a dramatic head when both families meet and struggle to learn how to live together for the sake of the girls.",2011,TV-14,44,"['drama', 'romance', 'family']",['US'],5,tt1758772,7.7,25856,75.877,7.625,hulu
ts86903,Freddie Mercury: The Great Pretender,SHOW,,2012,,87,['documentation'],['GB'],1,,,,0.6,6,hulu
ts35180,The Men Who Built America,SHOW,"Influential builders, dreamers and believers whose feats transformed the United States, a nation decaying from the inside after the Civil War, into the greatest economic and technological superpower the world had ever seen. The Men Who Built America is the story of a nation at the crossroads and of the people who catapulted it to prosperity.",2012,TV-PG,44,"['documentation', 'history']",['US'],1,tt2167393,8.5,4465,15.783,7.997,hulu
ts6904,Extreme Weight Loss,SHOW,"Extreme Weight Loss is a television program from ABC in which individuals volunteer to receive training and lifestyle changes from trainer Chris Powell. The show is slightly based on the original concept of Extreme Makeover, where individuals receive life-changing makeovers. The exception is that this show focuses primarily on participants losing massive amounts of weight over one year and receiving plastic surgery to remove the excess skin from their transformations.",2011,TV-PG,78,['reality'],['US'],7,tt1713288,7.2,6,1.4,6.2,hulu
ts21213,Yu-Gi-Oh! Zexal,SHOW,"When aspiring duelist Yuma meets Astral, a mysterious visitor from another universe, it seems like destiny. Yuma needs Astral to teach him how to duel, and Astral needs Yuma to help him regain his memories!

They would be dueling’s greatest tag team…. except they don't get along!

This dueling duo better get their act together quickly because ZEXAL is a whole new duel with greater challenges than ever before!

Fantastic new monsters!

Powerful new cards!

Augmented reality-powered duel technology!

Together, it takes dueling to the next level!",2011,TV-Y7,24,"['action', 'scifi', 'comedy', 'animation', 'fantasy']",['JP'],6,tt2363624,5,900,32.82,6.8,hulu
tm160199,The Good Doctor,MOVIE,"Dr. Martin Blake, who has spent his life looking for respect, meets an 18-year-old patient named Diane, suffering from a kidney infection, and gets a much-needed boost of self-esteem. However, when her health starts improving, Martin fears losing her, so he begins tampering with her treatment, keeping Diane sick and in the hospital right next to him.",2011,PG-13,93,"['drama', 'thriller']",['US'],,tt1582271,5.5,6787,17.548,6.2,hulu
ts35428,The Secret of Crickley Hall,SHOW,"A year after the disappearance of their son, Gabe and Eve Caleigh and their two daughters attempt to start anew, they head to Crickley Hall - a seemingly perfect countryside house. But when cellar doors start to open on their own, phantom children's cries are heard through the night and a frenzied cane-wielding specter rears its head - the Caleigh's realize the house comes with a lot more than they bargained for. Just as they're ready to move out, Eve Caleigh hears Cam's cries and all bets are off.",2012,TV-14,58,"['drama', 'horror', 'european']",['GB'],1,tt2294227,6.8,3373,30.841,7.297,hulu
tm67601,Man on a Ledge,MOVIE,"An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",2012,PG-13,102,"['thriller', 'crime', 'action', 'european']",['US'],,tt1568338,6.6,157169,21.276,6.432,hulu
ts9246,Blue Exorcist,SHOW,"Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan's illegitimate son. His foster father sacrificed himself to save him from demons. To avenge his foster father's death as well as to prove himself, Rin decides to follow the path of an exorcist and defeat his own father, Satan. To hone his raw skills, Rin enters True Cross Academy to train with other exorcist candidates.",2011,TV-14,24,"['comedy', 'scifi', 'drama', 'action', 'horror', 'animation', 'fantasy', 'family']",['JP'],2,tt1799631,7.4,14530,154.723,7.9,hulu
tm71005,Black November,MOVIE,"A volatile, oil-rich Nigerian community wages war against their corrupt government and a multi-national oil corporation to protect their land from being destroyed by excessive drilling and spills.  To seek justice, a rebel organization kidnaps an American oil executive and demands that his corporation end the destruction and pollution.  Inspired by true events, Black November is the gripping story of how a community rises up and takes drastic measures to make sure their voices are heard.",2012,PG-13,95,"['drama', 'family', 'action', 'crime', 'thriller']","['US', 'NG']",,tt2147225,5.3,695,3.298,5.167,hulu
ts35525,Kamisama Kiss,SHOW,"Nanami was just a normal high school girl down on her luck until a stranger’s lips marked her as the new Land God and turned her world upside down. Now, she’s figuring out the duties of a deity with the help of Tomoe, a reformed fox demon who reluctantly becomes her familiar in a contract sealed with a kiss. The new responsibilities—and boys—are a lot to handle, like the crow demon masquerading as a gorgeous pop idol and the adorable snake spirit who’s chosen the newly minted god to be his bride. As the headstrong Tomoe tries to whip her into shape, Nanami finds that love just might have cute, pointed fox ears. With romance in the air, will the human deity be able to prove herself worthy of her new title?",2012,TV-PG,24,"['scifi', 'comedy', 'fantasy', 'romance', 'animation']",['JP'],2,tt2320220,8.1,4643,136.632,8.632,hulu
ts6179,Celebrity Wife Swap,SHOW,Two women from celebrity families with different backgrounds trade places for one week. Not only are the moms given the opportunity to see how another celebrity chooses to raise her children and deal with the spotlight -- making them appreciate their own lives more -- but viewers are given a peek into how some controversial celebrities live their lives. At the end of each episode the couples meet and discuss how they feel about each other's life and share what they've learned from the experience.,2012,TV-PG,43,['reality'],['US'],4,tt2125758,4.4,568,8.421,3.714,hulu
ts20893,NASA's Unexplained Files,SHOW,"Dive into the mysteries of some of NASA’s most curious missions and explore stories of engineering achievement and human endurance. Each episode offers first hand testimony from astronauts, NASA mission footage, plus beautifully rendered CGI to bring to life these voyages that reveal unexplained sightings that have dogged many of NASA’s most famous missions.",2012,TV-G,43,"['documentation', 'european']",['US'],6,tt3952194,6.5,575,7.106,7.6,hulu
ts14179,Body of Proof,SHOW,"Dr. Megan Hunt was in a class of her own, a brilliant neurosurgeon at the top of her game. But her world is turned upside down when a devastating car accident puts an end to her time in the operating room. Megan resumes her career as a medical examiner, determined to solve the puzzle of who or what killed the victims.",2011,TV-14,47,"['drama', 'comedy', 'crime']",['US'],3,tt1587669,7.1,19421,85.024,6.992,hulu
tm32858,Tim and Eric's Billion Dollar Movie,MOVIE,"Two guys get a billion dollars to make a movie, only to watch their dream run off course.",2012,R,92,['comedy'],['US'],,tt1855401,5.3,10519,7.267,5.6,hulu
ts30637,JoJo's Bizarre Adventure,SHOW,"Follow the intergenerational feud between the Joestar Family and various forces of evil, the most prominent of which is Dio Brando and his followers.",2012,TV-MA,24,"['animation', 'action', 'scifi', 'horror', 'comedy', 'drama', 'fantasy']",['JP'],5,tt2359704,8.5,31711,333.424,8.63,hulu
ts11151,Fate/Zero,SHOW,"War of the Holy Grail - Pursuing the power of the ""Holy Grail"" which grants a miracle, this is a contest in which seven magi summon seven Heroic Spirits to compete for it. In that battle whose conclusion was postponed three times, now, the fourth war commenced again. Entrusting their dearest wish of victory, the magi joined the battleground called ""Fuyuki"", but amongst them, there was a man who was always alone, and could not find out the meaning behind his fights. His name was Kotomine Kirei. Not comprehending the guidance of fate, Kirei was lost, and had kept questioning. Why someone like his was given the Command Seals. However, the fate of his fights crossed Kirei's path with a nemesis by chance. That person is - Emiya Kiritsugu. A man who was sterner than anyone else, more merciless than anyone else, and who sought the miracle of the Holy Grail. ",2011,TV-MA,25,"['action', 'scifi', 'drama', 'fantasy', 'thriller', 'animation']",['JP'],2,tt2051178,8.2,14269,220.199,8.1,hulu
ts20639,ThunderCats,SHOW,"The ThunderCats are on the move! After the kingdom of Thundera is attacked by the lizard people, Lion-O leads Tygra, Cheetara and the other heroes on a quest for the Book of Omens and the magic stones of legend. But he'll have to face villains like Mumm-Ra, the ancient evil sorceror, and Slithe, the dangerous lizard general. Luckily, he has the Sword of Omens and its amazing powers at his disposal.",2011,TV-Y7,23,"['scifi', 'action', 'family', 'fantasy', 'animation']",['US'],1,tt1666278,7.8,7482,25.895,7.964,hulu
tm61081,Damsels in Distress,MOVIE,"A trio of beautiful girls set out to revolutionize life at a grungy American university: the dynamic leader Violet Wister, principled Rose and sexy Heather. They welcome transfer student Lily into their group which seeks to help severely depressed students with a program of good hygiene and musical dance numbers.",2012,PG-13,99,"['comedy', 'drama', 'romance']",['US'],,tt1667307,5.7,9526,10.031,5.5,hulu
ts7273,Doc McStuffins,SHOW,A young African-American girl aspires to be a doctor like her mom.,2012,TV-G,21,"['animation', 'family', 'fantasy', 'music']",['US'],6,tt1710295,6.6,2748,109.729,6.057,hulu
ts34151,TIGER & BUNNY,SHOW,"In an alternate New York City protected by a band of superheroes called NEXT, veteran Wild Tiger is forced to team up with rookie Barnaby Brooks Jr.",2011,TV-14,25,"['scifi', 'action', 'comedy', 'crime', 'animation']",['JP'],2,tt2061527,7.2,1190,70.522,7.026,hulu
ts4015,Flea Market Flip,SHOW,"A little cash can go a long way with the right amount of creativity. Each week a plethora of amazing items are showcased by our teams as they creatively use their eye for style and some elbow grease to turn these leftovers into a main course by the show's conclusion. Given only $500, our Flea Market Flip contestants scour the booths and tents in search of items they can buy, fix and then flip for a higher sum.",2012,TV-G,31,['reality'],['US'],13,tt2432822,7,457,12.406,7.5,hulu
ts34163,The Incredible Dr. Pol,SHOW,"Set in Central Michigan's farm country, this reality series follows the work done at Pol Veterinary Services. Specializing in large farm animals, Dr. Pol treats horses, pigs, cows, sheep, alpacas, goats, chickens and even an occasional reindeer. The program also features Dr. Brenda Grettenberger, who has worked with Dr. Pol since 1992.",2011,TV-PG,46,"['reality', 'documentation']",['US'],24,tt2136396,8.6,1995,29.485,8.4,hulu
ts18066,Blood-C,SHOW,"Saya Kisaragi is an outwardly normal girl who serves as the shrine maiden to a country town; in reality, she is a skilled swordswoman charged by her father to defeat Elder Bairns, monsters who feed on human blood. As her battles grow more desperate and more people she cares for fall victim to the Elder Bairns, Saya begins finding faults in her reality, and eventually uncovers a disturbing truth about herself, the town and her surviving friends.",2011,TV-MA,24,"['action', 'scifi', 'thriller', 'animation', 'fantasy', 'horror']",['JP'],1,tt1890725,6.2,1923,99.813,8.1,hulu
tm174230,Trevor Noah: You Laugh But It's True,MOVIE,"In the world of stand-up comedy in South Africa, Trevor Noah uses his childhood experiences in a biracial family during apartheid to prepare for his first one-man show.",2011,,83,"['comedy', 'drama', 'documentation']","['US', 'ZA']",,tt1671547,7.1,1204,2.441,6.722,hulu
ts14992,Brickleberry,SHOW,"Brickleberry National Park is facing closure, but not if the park’s dysfunctional park rangers can help it!

“Brickleberry,” an animated half-hour series, follows the crazy bunch of park rangers as they do their worst to keep the park running. Steve (David Herman) has been “Ranger of the Month” every month for years, so he feels threatened when Ethel (Natasha Leggero) is transferred from Yellowstone National Park to help whip the park into shape. Connie (Roger Black) and Denzel (Jerry Minor) are two unique rangers that each bring special skills (or in Denzel’s case, lack of skills) to the job, and Woody (Tom Kenny) is the hapless Head Ranger who puts nothing above his beloved park, except his adopted bear cub, Malloy (Daniel Tosh), who he’s taken in and spoils to death.",2012,TV-MA,22,"['comedy', 'animation']",['US'],3,tt2022713,7.3,17373,26.458,7.215,hulu
tm57906,Ice Age: Continental Drift,MOVIE,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",2012,PG,94,"['animation', 'comedy', 'family']",['US'],,tt1667889,6.5,220074,51.588,6.362,hulu
tm173191,Larry Crowne,MOVIE,"When he suddenly finds himself without his long-standing blue-collar job, Larry Crowne enrolls at his local college to start over. There, he becomes part of an eclectic community of students and develops a crush on his teacher.",2011,PG-13,98,"['drama', 'romance', 'comedy']","['FR', 'US']",,tt1583420,6.1,70004,15.841,5.949,hulu
ts44306,Rosa Diamante,SHOW,"Rosa is abandoned as a baby at a boarding school along with a payment of 18 white diamonds. Her mother is Rosaura Sotomayor, a distinguished socialite who needs to hide the fruit of her affair. Rosa grows up and befriends Eva Sotomayor, and both girls vow to live as sisters. Their lives change after they meet José Ignacio Altamirano, an attractive, intelligent and conquering man who takes advantage of Eva’s innocence. The rich heiress dies in a mysterious accident, and Rosa decides to take her identity to avenge her dear friend.",2012,TV-14,41,['romance'],['MX'],1,tt2270670,7.8,108,17.033,7.484,hulu
ts27280,Hunderby,SHOW,"Helene is a shipwreck survivor washed ashore near a small English village. There, she is swept off her feet by widowed pastor Edmund and the two soon marry, with the puritanical Edmund believing his bride to be untouched by another man. But it seems that she has a history, and a dark one at that.",2012,TV-14,30,"['comedy', 'european']",['GB'],2,tt2375858,7.4,1203,6.313,8,hulu
tm45827,Parental Guidance,MOVIE,Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.,2012,PG,104,"['comedy', 'family']",['US'],,tt1047540,6,26595,11.907,5.9,hulu
ts27301,I Killed My BFF,SHOW,"There are consequences when BFFs - short for best friends forever - turn into frenemies. Episodes showcase true stories of intense friendships - and, in some cases, more than that - taking a bad turn that results in the most tragic ending possible for at least one person involved in the relationship. The show serves as a reminder to viewers that not even the best of friends keep that status forever.",2012,TV-14,44,"['crime', 'documentation']",['US'],3,tt2231118,6.9,128,1.831,4.5,hulu
tm161939,Abduction,MOVIE,A young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website.,2011,PG-13,106,"['thriller', 'action', 'horror']",['US'],,tt1600195,5.1,82718,23.071,5.868,hulu
tm31333,The Waiting Room,MOVIE,"The Waiting Room is a character-driven documentary film that uses extraordinary access to go behind the doors of an American public hospital struggling to care for a community of largely uninsured patients. The film - using a blend of cinema verité and characters' voice over - offers a raw, intimate, and even uplifting look at how patients, executive staff and caregivers each cope with disease, bureaucracy and hard choices. It is a film about fighting for survival when the odds are stacked against you.",2012,,81,['documentation'],['US'],,tt1618399,7.1,895,1.325,7.1,hulu
ts26850,Kendra on Top,SHOW,"Kendra on Top is an American reality television series on WE tv that debuted June 5, 2012. The series follows the day-to-day life of former Playboy model and The Girls Next Door reality television personality Kendra Wilkinson as she balances being a mother and her business ventures. Season 2 chronicles Kendra as she prepares and participates as a celebrity contestant on Splash and stars on Celebrity Wife Swap. Hank is working on his transition from working in the NFL into the business world. Kendra's car accident that occurred in April 2013 is also included.",2012,TV-14,25,['reality'],['US'],6,tt2328067,3.6,598,1.487,3.8,hulu
tm171292,Cloudburst,MOVIE,"When Dot's granddaughter puts her into a nursing home, Stella stages a breakout, and takes Dot to Canada so they can get married. They pick up a hitchhiker along the way.",2011,,93,"['romance', 'drama', 'comedy']","['US', 'CA']",,tt1466054,7.2,2454,3.877,6.4,hulu
ts14976,Braxton Family Values,SHOW,"Like their famous sister Toni Braxton, Traci, Towanda, Trina and Tamar were all blessed with the gift of song and shared that gift as a group called ""The Braxtons,"" managed by their mom Evelyn. Now, after battling debilitating illnesses that left her out of the spotlight, Toni Braxton is now fighting her way back to the top. She enlists the help of her sisters, but the drama they bring proves to be too much at times.",2011,TV-14,44,"['reality', 'comedy', 'drama']",['US'],7,tt1861510,6.1,653,7.32,7.4,hulu
tm37395,Jesus Henry Christ,MOVIE,"At the age of ten, Henry James Hermin, a boy who was conceived in a petri-dish and raised by his feminist mother, follows a string of Post-It notes in hopes of finding his biological father.",2012,PG-13,92,"['comedy', 'family']",['US'],,tt1393742,6.4,6217,5.911,6.29,hulu
tm66500,The March Sisters at Christmas,MOVIE,"To keep the family home from being sold, four very modern March sisters tackle home improvement on their own. But their romantic entanglements involving the boy next door, an old flame and a new acquaintance become a distraction.",2012,,90,"['romance', 'comedy', 'family']",['US'],,tt2329032,5.4,735,3.124,5.7,hulu
tm186399,Madea's Big Happy Family,MOVIE,"When Shirley, Madea's niece, receives distressing news about her health, the only thing she wants is her family gathered around her. However, Shirley's three adult children are too preoccupied with their own troubled lives to pay attention to their mother. It is up to Madea, with the help of rowdy Aunt Bam, to bring the clan together and help Shirley deal with her crisis.",2011,PG-13,106,"['drama', 'comedy']",['US'],,tt1787759,4.8,8514,10.024,6.8,hulu
ts15420,Dance Moms: Miami,SHOW,"Dance Moms: Miami was an American reality television series on Lifetime and debuted on April 3, 2012. It was a spin-off of Dance Moms and was cancelled in September 2012 after eight episodes.",2012,TV-14,42,['reality'],['US'],1,tt2190731,3.4,222,0.6,6.8,hulu
ts27050,K-Project,SHOW,"Shiro is an easygoing teenager content with just being a student—until his seemingly perfect life is halted when a bloodthirsty clan, glowing red with fire, attempts to kill him in the streets. Unbeknownst to Shiro, he is suspected of murdering a member of their clan and will need a miracle to escape their vengeance. Miraculously, a young man named Kurou Yatogami swings in and aids Shiro in his getaway, only to reveal he's also after Shiro's life. Now a hunted man, Shiro will have to evade the clans of seven powerful kings and desperately try to prove his innocence—before it’s too late!",2012,TV-14,24,"['action', 'comedy', 'animation', 'drama', 'family', 'fantasy', 'horror']",['JP'],2,tt2377452,7,2551,74.023,7.2,hulu
ts32253,The Killer Speaks,SHOW,Real convicted killers face the camera and describe their crimes in full detail.,2012,TV-14,43,"['documentation', 'crime']",['US'],2,tt2860762,7.3,334,0.876,7.9,hulu
ts27922,NARUTO Spin-Off: Rock Lee & His Ninja Pals,SHOW,"Welcome to the Hidden Leaf Village. The village where Uzumaki Naruto, star of the TV show ""Naruto"" makes his home. Every day, countless powerful ninjas carry out missions and train to hone their skills. Our main character is one of these powerful ninjas...but it's not Naruto! It's the ninja who can't use ninjutsu, Rock Lee!",2012,TV-Y7,23,"['animation', 'comedy', 'action', 'fantasy']",['JP'],1,tt2301807,7.2,1000,157.524,6.28,hulu
ts26495,Guilty Crown,SHOW,"The story revolves around Shu Ouma, a high school boy who inadvertently obtains an ability called ""The Power of the Kings"" that enables him to draw out items called ""Voids"" from other people. He is then thrown into the conflict between a resistance group called Funeral Parlor which aims to restore Japan's independence from a quasi-governmental organization known as the GHQ. In the process, Shu has to deal with the burden his ability puts on his shoulders and the horrific mystery of his past.",2011,TV-14,23,"['action', 'scifi', 'crime', 'drama', 'romance', 'thriller', 'animation']",['JP'],2,tt2122656,7,5503,109.92,7.375,hulu
ts20579,Lights Out,SHOW,"Lights Out is an American television boxing drama series from the FX network in the United States. It stars Holt McCallany as Patrick ""Lights"" Leary, a New Jersey native, and former heavyweight champion boxer who is considering a comeback. The series premiered on January 11, 2011 at 10 pm ET/PT. On March 24, 2011, FX announced the cancellation of the show. The final episode aired on April 5.",2011,TV-MA,43,"['action', 'drama', 'crime', 'sport']",['US'],1,tt1379690,8,3283,13.559,7.083,hulu
